Column1,timestamp,系统负荷,日前联络线计划,新能源预测,发布时间,DATE,PERIOD
14395,2021/5/31 15:30,25150.1,-6275,8260.06,2021/5/29,2021/5/31,62
14398,2021/5/31 15:45,25379.6,-6275,7961.12,2021/5/29,2021/5/31,63
14401,2021/5/31 16:00,25696.2,-6419,7681.59,2021/5/29,2021/5/31,64
14404,2021/5/31 16:15,25987.9,-6563,7397.51,2021/5/29,2021/5/31,65
14407,2021/5/31 16:30,26248.9,-6706,7074.87,2021/5/29,2021/5/31,66
14410,2021/5/31 16:45,26520.3,-6850,6737.08,2021/5/29,2021/5/31,67
14413,2021/5/31 17:00,26816.2,-6850,6383.75,2021/5/29,2021/5/31,68
14416,2021/5/31 17:15,27107.2,-6850,5997.47,2021/5/29,2021/5/31,69
14419,2021/5/31 17:30,27332.5,-6850,5670.47,2021/5/29,2021/5/31,70
14422,2021/5/31 17:45,27475.1,-6850,5393.74,2021/5/29,2021/5/31,71
14425,2021/5/31 18:00,27605.1,-6850,5170.66,2021/5/29,2021/5/31,72
14428,2021/5/31 18:15,27713.1,-6850,4889.83,2021/5/29,2021/5/31,73
14431,2021/5/31 18:30,27791.4,-6850,4655.13,2021/5/29,2021/5/31,74
14434,2021/5/31 18:45,27796,-6468,4445.78,2021/5/29,2021/5/31,75
14437,2021/5/31 19:00,27838.7,-6086,4329.66,2021/5/29,2021/5/31,76
14440,2021/5/31 19:15,27993.3,-5703,4275.13,2021/5/29,2021/5/31,77
14443,2021/5/31 19:30,28163.1,-5703,4296.41,2021/5/29,2021/5/31,78
14446,2021/5/31 19:45,28344.5,-5703,4339.06,2021/5/29,2021/5/31,79
14449,2021/5/31 20:00,28563.5,-5559,4343.23,2021/5/29,2021/5/31,80
14452,2021/5/31 20:15,28622.3,-5416,4304.62,2021/5/29,2021/5/31,81
14455,2021/5/31 20:30,28465.6,-5272,4241.51,2021/5/29,2021/5/31,82
14458,2021/5/31 20:45,28245.1,-5128,4186.59,2021/5/29,2021/5/31,83
14461,2021/5/31 21:00,28027.8,-5314,4132.23,2021/5/29,2021/5/31,84
14464,2021/5/31 21:15,27910.7,-5314,4045.42,2021/5/29,2021/5/31,85
14467,2021/5/31 21:30,27754,-5314,3946.5,2021/5/29,2021/5/31,86
14470,2021/5/31 21:45,27346.6,-5226,3869.07,2021/5/29,2021/5/31,87
14473,2021/5/31 22:00,26793.5,-4527,3783.07,2021/5/29,2021/5/31,88
14476,2021/5/31 22:15,26255.3,-4384,3710.58,2021/5/29,2021/5/31,89
14479,2021/5/31 22:30,25826.7,-4239,3656.24,2021/5/29,2021/5/31,90
14482,2021/5/31 22:45,25563.2,-4183,3603.7,2021/5/29,2021/5/31,91
14485,2021/5/31 23:00,25423.3,-4183,3527.49,2021/5/29,2021/5/31,92
14488,2021/5/31 23:15,25223.8,-4183,3458.7,2021/5/29,2021/5/31,93
14491,2021/5/31 23:30,24832.5,-4183,3397.67,2021/5/29,2021/5/31,94
14494,2021/5/31 23:45,24327.7,-4183,3352.23,2021/5/29,2021/5/31,95
14497,2021/6/1 0:00,23927.4,-4180,3534.55,2021/5/30,2021/6/1,0
14500,2021/6/1 0:15,23947,-4446,3441.86,2021/5/30,2021/6/1,1
14503,2021/6/1 0:30,23977.7,-4712,3333.25,2021/5/30,2021/6/1,2
14506,2021/6/1 0:45,23932.9,-4978,3231.95,2021/5/30,2021/6/1,3
14509,2021/6/1 1:00,23814.1,-5244,3148.68,2021/5/30,2021/6/1,4
14512,2021/6/1 1:15,23657.2,-5510,3054.93,2021/5/30,2021/6/1,5
14515,2021/6/1 1:30,23475.1,-5776,2913.59,2021/5/30,2021/6/1,6
14518,2021/6/1 1:45,23324.9,-6044,2833.01,2021/5/30,2021/6/1,7
14521,2021/6/1 2:00,23240.8,-6044,2719.01,2021/5/30,2021/6/1,8
14524,2021/6/1 2:15,23181,-6044,2587.33,2021/5/30,2021/6/1,9
14527,2021/6/1 2:30,23146.9,-6044,2488.77,2021/5/30,2021/6/1,10
14530,2021/6/1 2:45,23153.3,-6044,2395.44,2021/5/30,2021/6/1,11
14533,2021/6/1 3:00,23138.5,-6044,2299.26,2021/5/30,2021/6/1,12
14536,2021/6/1 3:15,23053,-6044,2204.8,2021/5/30,2021/6/1,13
14539,2021/6/1 3:30,22919.6,-6044,2115.94,2021/5/30,2021/6/1,14
14542,2021/6/1 3:45,22795.2,-6044,2033.65,2021/5/30,2021/6/1,15
14545,2021/6/1 4:00,22732.7,-6044,1957.26,2021/5/30,2021/6/1,16
14548,2021/6/1 4:15,22762.9,-6044,1876.38,2021/5/30,2021/6/1,17
14551,2021/6/1 4:30,22898.2,-6044,1817.72,2021/5/30,2021/6/1,18
14554,2021/6/1 4:45,23120,-6044,1755.76,2021/5/30,2021/6/1,19
14557,2021/6/1 5:00,23334.4,-6044,1695.02,2021/5/30,2021/6/1,20
14560,2021/6/1 5:15,23566.9,-6044,1656.5,2021/5/30,2021/6/1,21
14563,2021/6/1 5:30,23913.5,-6044,1673.97,2021/5/30,2021/6/1,22
14566,2021/6/1 5:45,24322.6,-6044,1732.83,2021/5/30,2021/6/1,23
14569,2021/6/1 6:00,24806.9,-5700,1807.66,2021/5/30,2021/6/1,24
14572,2021/6/1 6:15,25152.7,-5700,1962.81,2021/5/30,2021/6/1,25
14575,2021/6/1 6:30,25301,-5700,2163.86,2021/5/30,2021/6/1,26
14578,2021/6/1 6:45,25260.8,-5700,2410.23,2021/5/30,2021/6/1,27
14581,2021/6/1 7:00,25122,-5844,2699.99,2021/5/30,2021/6/1,28
14584,2021/6/1 7:15,24994.4,-5988,3013.83,2021/5/30,2021/6/1,29
14587,2021/6/1 7:30,24760.3,-6131,3370.82,2021/5/30,2021/6/1,30
14590,2021/6/1 7:45,24447,-6275,3740.39,2021/5/30,2021/6/1,31
14593,2021/6/1 8:00,24167,-6419,4193.94,2021/5/30,2021/6/1,32
14596,2021/6/1 8:15,23970.6,-6563,4665.53,2021/5/30,2021/6/1,33
14599,2021/6/1 8:30,23863,-6706,5175.09,2021/5/30,2021/6/1,34
14602,2021/6/1 8:45,23821.7,-6850,5711.66,2021/5/30,2021/6/1,35
14605,2021/6/1 9:00,23825,-6850,6216.14,2021/5/30,2021/6/1,36
14608,2021/6/1 9:15,23858.5,-6850,6704.02,2021/5/30,2021/6/1,37
14611,2021/6/1 9:30,23961.4,-6850,7179.07,2021/5/30,2021/6/1,38
14614,2021/6/1 9:45,24163.9,-6850,7658.09,2021/5/30,2021/6/1,39
14617,2021/6/1 10:00,24342.4,-6850,8113.38,2021/5/30,2021/6/1,40
14620,2021/6/1 10:15,24519.6,-6850,8593.33,2021/5/30,2021/6/1,41
14623,2021/6/1 10:30,24697.6,-6850,9065.39,2021/5/30,2021/6/1,42
14626,2021/6/1 10:45,24801.1,-6850,9514.06,2021/5/30,2021/6/1,43
14629,2021/6/1 11:00,24851.9,-7050,9961.15,2021/5/30,2021/6/1,44
14632,2021/6/1 11:15,24818.7,-6907,10389.33,2021/5/30,2021/6/1,45
14635,2021/6/1 11:30,24724.9,-6763,10773.94,2021/5/30,2021/6/1,46
14638,2021/6/1 11:45,24478.5,-6619,11115.96,2021/5/30,2021/6/1,47
14641,2021/6/1 12:00,24088.4,-6619,11425.15,2021/5/30,2021/6/1,48
14644,2021/6/1 12:15,23831.6,-6619,11690.43,2021/5/30,2021/6/1,49
14647,2021/6/1 12:30,23609.4,-6619,11979.82,2021/5/30,2021/6/1,50
14650,2021/6/1 12:45,23379.5,-6619,12200.73,2021/5/30,2021/6/1,51
14653,2021/6/1 13:00,23260.3,-6275,12353.27,2021/5/30,2021/6/1,52
14656,2021/6/1 13:15,23200.5,-6275,12381.05,2021/5/30,2021/6/1,53
14659,2021/6/1 13:30,23143.7,-6275,12420.59,2021/5/30,2021/6/1,54
14662,2021/6/1 13:45,23184.6,-6275,12446.76,2021/5/30,2021/6/1,55
14665,2021/6/1 14:00,23374.7,-6275,12394.46,2021/5/30,2021/6/1,56
14668,2021/6/1 14:15,23576.9,-6275,12352.16,2021/5/30,2021/6/1,57
14671,2021/6/1 14:30,23788,-6275,12257.38,2021/5/30,2021/6/1,58
14674,2021/6/1 14:45,24007.6,-6275,12156.47,2021/5/30,2021/6/1,59
14677,2021/6/1 15:00,24200.3,-6275,11970.16,2021/5/30,2021/6/1,60
14680,2021/6/1 15:15,24412.6,-6275,11732.29,2021/5/30,2021/6/1,61
14683,2021/6/1 15:30,24642,-6275,11498.92,2021/5/30,2021/6/1,62
14686,2021/6/1 15:45,24898.4,-6275,11248.83,2021/5/30,2021/6/1,63
14689,2021/6/1 16:00,25201.4,-6419,10961.68,2021/5/30,2021/6/1,64
14692,2021/6/1 16:15,25545.1,-6563,10667.11,2021/5/30,2021/6/1,65
14695,2021/6/1 16:30,25952.1,-6706,10364.39,2021/5/30,2021/6/1,66
14698,2021/6/1 16:45,26464.1,-6850,10016.34,2021/5/30,2021/6/1,67
14701,2021/6/1 17:00,26849.6,-6850,9703.17,2021/5/30,2021/6/1,68
14704,2021/6/1 17:15,27103.6,-6850,9347.68,2021/5/30,2021/6/1,69
14707,2021/6/1 17:30,27329.2,-6850,9005.05,2021/5/30,2021/6/1,70
14710,2021/6/1 17:45,27479.3,-6850,8676.94,2021/5/30,2021/6/1,71
14713,2021/6/1 18:00,27601.8,-6850,8355.78,2021/5/30,2021/6/1,72
14716,2021/6/1 18:15,27716.6,-6850,8012.41,2021/5/30,2021/6/1,73
14719,2021/6/1 18:30,27787,-6850,7718.04,2021/5/30,2021/6/1,74
14722,2021/6/1 18:45,27796.5,-6468,7464.13,2021/5/30,2021/6/1,75
14725,2021/6/1 19:00,27843.6,-6086,7308.36,2021/5/30,2021/6/1,76
14728,2021/6/1 19:15,27990.8,-5703,7194.27,2021/5/30,2021/6/1,77
14731,2021/6/1 19:30,28168.7,-5703,7135.55,2021/5/30,2021/6/1,78
14734,2021/6/1 19:45,28302.1,-5703,7105.26,2021/5/30,2021/6/1,79
14737,2021/6/1 20:00,28361.7,-5559,7113.01,2021/5/30,2021/6/1,80
14740,2021/6/1 20:15,28432.1,-5416,7135.01,2021/5/30,2021/6/1,81
14743,2021/6/1 20:30,28388.7,-5272,7193.15,2021/5/30,2021/6/1,82
14746,2021/6/1 20:45,28249,-5128,7260.43,2021/5/30,2021/6/1,83
14749,2021/6/1 21:00,28082.7,-5314,7324.27,2021/5/30,2021/6/1,84
14752,2021/6/1 21:15,27832.4,-5314,7391.77,2021/5/30,2021/6/1,85
14755,2021/6/1 21:30,27428.7,-5314,7470.91,2021/5/30,2021/6/1,86
14758,2021/6/1 21:45,27051.9,-5226,7594.77,2021/5/30,2021/6/1,87
14761,2021/6/1 22:00,26694.9,-4527,7627,2021/5/30,2021/6/1,88
14764,2021/6/1 22:15,26358.2,-4384,7643.96,2021/5/30,2021/6/1,89
14767,2021/6/1 22:30,26022.5,-4239,7644.28,2021/5/30,2021/6/1,90
14770,2021/6/1 22:45,25646.3,-4183,7637.33,2021/5/30,2021/6/1,91
14773,2021/6/1 23:00,25344,-4183,7595.09,2021/5/30,2021/6/1,92
14776,2021/6/1 23:15,25062.6,-4183,7534.72,2021/5/30,2021/6/1,93
14779,2021/6/1 23:30,24749.2,-4183,7472.73,2021/5/30,2021/6/1,94
14782,2021/6/1 23:45,24390,-4183,7425.51,2021/5/30,2021/6/1,95
14785,2021/6/2 0:00,23929.2,-4180,6583.89,2021/5/31,2021/6/2,0
14788,2021/6/2 0:15,23948.4,-4446,6492.58,2021/5/31,2021/6/2,1
14791,2021/6/2 0:30,23974.5,-4712,6377.1,2021/5/31,2021/6/2,2
14794,2021/6/2 0:45,23932,-4978,6268.28,2021/5/31,2021/6/2,3
14797,2021/6/2 1:00,23815.3,-5244,6171.77,2021/5/31,2021/6/2,4
14800,2021/6/2 1:15,23655.3,-5510,6085.69,2021/5/31,2021/6/2,5
14803,2021/6/2 1:30,23475.8,-5776,6013.62,2021/5/31,2021/6/2,6
14806,2021/6/2 1:45,23327.8,-6044,5899.03,2021/5/31,2021/6/2,7
14809,2021/6/2 2:00,23238.9,-6044,5777,2021/5/31,2021/6/2,8
14812,2021/6/2 2:15,23180.3,-6044,5582.26,2021/5/31,2021/6/2,9
14815,2021/6/2 2:30,23149.8,-6044,5450.13,2021/5/31,2021/6/2,10
14818,2021/6/2 2:45,23152.8,-6044,5294.45,2021/5/31,2021/6/2,11
14821,2021/6/2 3:00,23136.1,-6044,5158.08,2021/5/31,2021/6/2,12
14824,2021/6/2 3:15,23052.1,-6044,5020.82,2021/5/31,2021/6/2,13
14827,2021/6/2 3:30,22919.8,-6044,4882.33,2021/5/31,2021/6/2,14
14830,2021/6/2 3:45,22795.9,-6044,4757.75,2021/5/31,2021/6/2,15
14833,2021/6/2 4:00,22733.1,-6044,4627.48,2021/5/31,2021/6/2,16
14836,2021/6/2 4:15,22763.5,-6044,4493.83,2021/5/31,2021/6/2,17
14839,2021/6/2 4:30,22901.3,-6044,4357.21,2021/5/31,2021/6/2,18
14842,2021/6/2 4:45,23115.9,-6044,4239.39,2021/5/31,2021/6/2,19
14845,2021/6/2 5:00,23331.4,-6044,4059.86,2021/5/31,2021/6/2,20
14848,2021/6/2 5:15,23573.6,-6044,3908.53,2021/5/31,2021/6/2,21
14851,2021/6/2 5:30,23908.4,-6044,3814.48,2021/5/31,2021/6/2,22
14854,2021/6/2 5:45,24333.2,-6044,3744.25,2021/5/31,2021/6/2,23
14857,2021/6/2 6:00,24795.9,-5700,3678.42,2021/5/31,2021/6/2,24
14860,2021/6/2 6:15,25170.2,-5700,3663.48,2021/5/31,2021/6/2,25
14863,2021/6/2 6:30,25366.8,-5700,3705.49,2021/5/31,2021/6/2,26
14866,2021/6/2 6:45,25280.4,-5700,3790.69,2021/5/31,2021/6/2,27
14869,2021/6/2 7:00,25099.4,-5844,3921.92,2021/5/31,2021/6/2,28
14872,2021/6/2 7:15,24774.8,-5988,4101.96,2021/5/31,2021/6/2,29
14875,2021/6/2 7:30,24393.2,-6131,4321.7,2021/5/31,2021/6/2,30
14878,2021/6/2 7:45,24150.2,-6275,4573.87,2021/5/31,2021/6/2,31
14881,2021/6/2 8:00,24018.6,-6419,4949.59,2021/5/31,2021/6/2,32
14884,2021/6/2 8:15,23888.9,-6563,5304.8,2021/5/31,2021/6/2,33
14887,2021/6/2 8:30,23796.6,-6706,5692.83,2021/5/31,2021/6/2,34
14890,2021/6/2 8:45,23802.7,-6850,6072.29,2021/5/31,2021/6/2,35
14893,2021/6/2 9:00,23824.4,-6850,6443.08,2021/5/31,2021/6/2,36
14896,2021/6/2 9:15,23858.3,-6850,6777.06,2021/5/31,2021/6/2,37
14899,2021/6/2 9:30,23967.8,-6850,7089.29,2021/5/31,2021/6/2,38
14902,2021/6/2 9:45,24157.6,-6850,7391.74,2021/5/31,2021/6/2,39
14905,2021/6/2 10:00,24343.6,-6850,7676.75,2021/5/31,2021/6/2,40
14908,2021/6/2 10:15,24522.8,-6850,7987.72,2021/5/31,2021/6/2,41
14911,2021/6/2 10:30,24693.4,-6850,8267.16,2021/5/31,2021/6/2,42
14914,2021/6/2 10:45,24803.9,-6850,8558.74,2021/5/31,2021/6/2,43
14917,2021/6/2 11:00,24849,-7050,8867.04,2021/5/31,2021/6/2,44
14920,2021/6/2 11:15,24823.4,-6907,9168.36,2021/5/31,2021/6/2,45
14923,2021/6/2 11:30,24722.5,-6763,9445.71,2021/5/31,2021/6/2,46
14926,2021/6/2 11:45,24466.7,-6619,9704.49,2021/5/31,2021/6/2,47
14929,2021/6/2 12:00,24104.4,-6619,9964.54,2021/5/31,2021/6/2,48
14932,2021/6/2 12:15,23834.8,-6619,10222.9,2021/5/31,2021/6/2,49
14935,2021/6/2 12:30,23560.2,-6619,10483.8,2021/5/31,2021/6/2,50
14938,2021/6/2 12:45,23249.9,-6619,10714.11,2021/5/31,2021/6/2,51
14941,2021/6/2 13:00,23104.9,-6275,10857.33,2021/5/31,2021/6/2,52
14944,2021/6/2 13:15,23085.2,-6275,10922.07,2021/5/31,2021/6/2,53
14947,2021/6/2 13:30,23164.7,-6275,10942.8,2021/5/31,2021/6/2,54
14950,2021/6/2 13:45,23329.9,-6275,10971.68,2021/5/31,2021/6/2,55
14953,2021/6/2 14:00,23514.4,-6275,10932.32,2021/5/31,2021/6/2,56
14956,2021/6/2 14:15,23672.3,-6275,10883.21,2021/5/31,2021/6/2,57
14959,2021/6/2 14:30,23849.9,-6275,10797.43,2021/5/31,2021/6/2,58
14962,2021/6/2 14:45,24059.3,-6275,10728.67,2021/5/31,2021/6/2,59
14965,2021/6/2 15:00,24308.7,-6275,10548.91,2021/5/31,2021/6/2,60
14968,2021/6/2 15:15,24595.4,-6275,10331.64,2021/5/31,2021/6/2,61
14971,2021/6/2 15:30,24879.3,-6275,10119.39,2021/5/31,2021/6/2,62
14974,2021/6/2 15:45,25159.9,-6275,9909.25,2021/5/31,2021/6/2,63
14977,2021/6/2 16:00,25439,-6419,9678.37,2021/5/31,2021/6/2,64
14980,2021/6/2 16:15,25712.9,-6563,9402.75,2021/5/31,2021/6/2,65
14983,2021/6/2 16:30,25990.5,-6706,9127.28,2021/5/31,2021/6/2,66
14986,2021/6/2 16:45,26270.1,-6850,8824.69,2021/5/31,2021/6/2,67
14989,2021/6/2 17:00,26541.5,-6850,8482.93,2021/5/31,2021/6/2,68
14992,2021/6/2 17:15,26823,-6850,8104.47,2021/5/31,2021/6/2,69
14995,2021/6/2 17:30,27103.9,-6850,7748.32,2021/5/31,2021/6/2,70
14998,2021/6/2 17:45,27341.4,-6850,7406.95,2021/5/31,2021/6/2,71
15001,2021/6/2 18:00,27510.1,-6850,7161.84,2021/5/31,2021/6/2,72
15004,2021/6/2 18:15,27626.5,-6850,6921.32,2021/5/31,2021/6/2,73
15007,2021/6/2 18:30,27704.3,-6850,6730.96,2021/5/31,2021/6/2,74
15010,2021/6/2 18:45,27755.6,-6468,6580.12,2021/5/31,2021/6/2,75
15013,2021/6/2 19:00,27819.6,-6086,6474.06,2021/5/31,2021/6/2,76
15016,2021/6/2 19:15,27931.5,-5703,6395.6,2021/5/31,2021/6/2,77
15019,2021/6/2 19:30,28141.2,-5703,6364.1,2021/5/31,2021/6/2,78
15022,2021/6/2 19:45,28418.7,-5703,6388.86,2021/5/31,2021/6/2,79
15025,2021/6/2 20:00,28580.8,-5559,6400.15,2021/5/31,2021/6/2,80
15028,2021/6/2 20:15,28561.6,-5416,6410.79,2021/5/31,2021/6/2,81
15031,2021/6/2 20:30,28389.5,-5272,6437.68,2021/5/31,2021/6/2,82
15034,2021/6/2 20:45,28200.6,-5128,6504.8,2021/5/31,2021/6/2,83
15037,2021/6/2 21:00,28074.2,-5314,6550,2021/5/31,2021/6/2,84
15040,2021/6/2 21:15,27825.2,-5314,6552.4,2021/5/31,2021/6/2,85
15043,2021/6/2 21:30,27437.1,-5314,6565.93,2021/5/31,2021/6/2,86
15046,2021/6/2 21:45,27050,-5226,6649.57,2021/5/31,2021/6/2,87
15049,2021/6/2 22:00,26695.7,-4527,6666.33,2021/5/31,2021/6/2,88
15052,2021/6/2 22:15,26359.9,-4384,6662.73,2021/5/31,2021/6/2,89
15055,2021/6/2 22:30,26015.6,-4239,6657.52,2021/5/31,2021/6/2,90
15058,2021/6/2 22:45,25653.5,-4183,6689.1,2021/5/31,2021/6/2,91
15061,2021/6/2 23:00,25343,-4183,6733.1,2021/5/31,2021/6/2,92
15064,2021/6/2 23:15,25061.5,-4183,6647.21,2021/5/31,2021/6/2,93
15067,2021/6/2 23:30,24748.6,-4183,6602.93,2021/5/31,2021/6/2,94
15070,2021/6/2 23:45,24390,-4183,6559.65,2021/5/31,2021/6/2,95
15073,2021/6/3 0:00,23575.9,-4123,8098.97,2021/6/1,2021/6/3,0
15076,2021/6/3 0:15,23529,-3778,8236.63,2021/6/1,2021/6/3,1
15079,2021/6/3 0:30,23227.6,-3432,8336.96,2021/6/1,2021/6/3,2
15082,2021/6/3 0:45,23355.8,-3432,8436.09,2021/6/1,2021/6/3,3
15085,2021/6/3 1:00,23312.5,-3432,8556.86,2021/6/1,2021/6/3,4
15088,2021/6/3 1:15,23191.5,-3432,8693.48,2021/6/1,2021/6/3,5
15091,2021/6/3 1:30,23245.5,-3432,8812.2,2021/6/1,2021/6/3,6
15094,2021/6/3 1:45,23233.4,-3432,8924.15,2021/6/1,2021/6/3,7
15097,2021/6/3 2:00,22951.8,-3432,9043.64,2021/6/1,2021/6/3,8
15100,2021/6/3 2:15,22848.9,-3432,9109.92,2021/6/1,2021/6/3,9
15103,2021/6/3 2:30,22823.8,-3432,9219.51,2021/6/1,2021/6/3,10
15106,2021/6/3 2:45,22812.7,-3432,9319.28,2021/6/1,2021/6/3,11
15109,2021/6/3 3:00,22716.3,-3432,9414.22,2021/6/1,2021/6/3,12
15112,2021/6/3 3:15,22638.6,-3432,9490.03,2021/6/1,2021/6/3,13
15115,2021/6/3 3:30,22510.1,-3432,9543.36,2021/6/1,2021/6/3,14
15118,2021/6/3 3:45,22356.2,-3432,9598.1,2021/6/1,2021/6/3,15
15121,2021/6/3 4:00,22326.6,-3432,9625.98,2021/6/1,2021/6/3,16
15124,2021/6/3 4:15,22358,-3432,9640.19,2021/6/1,2021/6/3,17
15127,2021/6/3 4:30,22555.8,-3432,9670.85,2021/6/1,2021/6/3,18
15130,2021/6/3 4:45,22697,-3432,9700.36,2021/6/1,2021/6/3,19
15133,2021/6/3 5:00,22847.4,-3553,9733.54,2021/6/1,2021/6/3,20
15136,2021/6/3 5:15,23231.3,-3553,9772.44,2021/6/1,2021/6/3,21
15139,2021/6/3 5:30,23438.2,-3553,9862.19,2021/6/1,2021/6/3,22
15142,2021/6/3 5:45,23593,-3816,9984.81,2021/6/1,2021/6/3,23
15145,2021/6/3 6:00,24122.1,-4019,10073.96,2021/6/1,2021/6/3,24
15148,2021/6/3 6:15,24525.4,-4283,10219.66,2021/6/1,2021/6/3,25
15151,2021/6/3 6:30,24603,-4283,10383.52,2021/6/1,2021/6/3,26
15154,2021/6/3 6:45,24311.5,-4283,10650.96,2021/6/1,2021/6/3,27
15157,2021/6/3 7:00,24238,-4427,11008.84,2021/6/1,2021/6/3,28
15160,2021/6/3 7:15,24152.1,-4571,11392.34,2021/6/1,2021/6/3,29
15163,2021/6/3 7:30,23935.6,-4714,11851.51,2021/6/1,2021/6/3,30
15166,2021/6/3 7:45,23503.1,-4858,12335.47,2021/6/1,2021/6/3,31
15169,2021/6/3 8:00,23159.1,-5002,12737.88,2021/6/1,2021/6/3,32
15172,2021/6/3 8:15,23325.4,-5146,13244.74,2021/6/1,2021/6/3,33
15175,2021/6/3 8:30,23439.2,-5289,13739.24,2021/6/1,2021/6/3,34
15178,2021/6/3 8:45,23534.2,-5433,14225.28,2021/6/1,2021/6/3,35
15181,2021/6/3 9:00,23626.2,-5433,14622.24,2021/6/1,2021/6/3,36
15184,2021/6/3 9:15,23794.5,-5433,14973.94,2021/6/1,2021/6/3,37
15187,2021/6/3 9:30,24022.6,-5433,15286.94,2021/6/1,2021/6/3,38
15190,2021/6/3 9:45,23815.6,-5433,15611.75,2021/6/1,2021/6/3,39
15193,2021/6/3 10:00,23830.8,-5433,15853.05,2021/6/1,2021/6/3,40
15196,2021/6/3 10:15,24256.9,-5433,16078.81,2021/6/1,2021/6/3,41
15199,2021/6/3 10:30,24456.5,-5433,16307.48,2021/6/1,2021/6/3,42
15202,2021/6/3 10:45,24814.2,-5099,16489.66,2021/6/1,2021/6/3,43
15205,2021/6/3 11:00,25102,-4771,16698.53,2021/6/1,2021/6/3,44
15208,2021/6/3 11:15,25159.1,-4295,16871.78,2021/6/1,2021/6/3,45
15211,2021/6/3 11:30,25069.2,-4151,17001.13,2021/6/1,2021/6/3,46
15214,2021/6/3 11:45,24677.5,-4007,17105.57,2021/6/1,2021/6/3,47
15217,2021/6/3 12:00,23824.1,-4007,17193.79,2021/6/1,2021/6/3,48
15220,2021/6/3 12:15,23489.8,-4007,17262.89,2021/6/1,2021/6/3,49
15223,2021/6/3 12:30,23333.4,-4007,17351.93,2021/6/1,2021/6/3,50
15226,2021/6/3 12:45,23025.3,-4341,17381.63,2021/6/1,2021/6/3,51
15229,2021/6/3 13:00,23013.9,-4525,17391.34,2021/6/1,2021/6/3,52
15232,2021/6/3 13:15,23193.1,-4858,17353.74,2021/6/1,2021/6/3,53
15235,2021/6/3 13:30,23287.7,-4858,17248.81,2021/6/1,2021/6/3,54
15238,2021/6/3 13:45,23352.3,-4858,17123.58,2021/6/1,2021/6/3,55
15241,2021/6/3 14:00,23576.9,-4858,16936.21,2021/6/1,2021/6/3,56
15244,2021/6/3 14:15,23648.4,-4858,16738.18,2021/6/1,2021/6/3,57
15247,2021/6/3 14:30,23702.3,-4858,16488.64,2021/6/1,2021/6/3,58
15250,2021/6/3 14:45,24120,-4858,16236.91,2021/6/1,2021/6/3,59
15253,2021/6/3 15:00,24642.4,-4858,15947.89,2021/6/1,2021/6/3,60
15256,2021/6/3 15:15,24811.5,-4858,15623.2,2021/6/1,2021/6/3,61
15259,2021/6/3 15:30,24858.2,-4858,15306.24,2021/6/1,2021/6/3,62
15262,2021/6/3 15:45,24966.8,-4858,14931.15,2021/6/1,2021/6/3,63
15265,2021/6/3 16:00,25320.6,-5002,14520.55,2021/6/1,2021/6/3,64
15268,2021/6/3 16:15,25774.9,-5146,14072.27,2021/6/1,2021/6/3,65
15271,2021/6/3 16:30,26205.6,-5289,13586.93,2021/6/1,2021/6/3,66
15274,2021/6/3 16:45,26582.2,-5433,13012.84,2021/6/1,2021/6/3,67
15277,2021/6/3 17:00,26796.6,-5433,12456.46,2021/6/1,2021/6/3,68
15280,2021/6/3 17:15,27066,-5433,11876.61,2021/6/1,2021/6/3,69
15283,2021/6/3 17:30,27274.4,-5433,11308.5,2021/6/1,2021/6/3,70
15286,2021/6/3 17:45,27182.2,-5433,10764.33,2021/6/1,2021/6/3,71
15289,2021/6/3 18:00,27093,-5433,10172.01,2021/6/1,2021/6/3,72
15292,2021/6/3 18:15,27158.7,-5433,9540.17,2021/6/1,2021/6/3,73
15295,2021/6/3 18:30,27136.8,-5433,8956.05,2021/6/1,2021/6/3,74
15298,2021/6/3 18:45,27103.5,-5433,8422.44,2021/6/1,2021/6/3,75
15301,2021/6/3 19:00,27288.1,-5190,7975.76,2021/6/1,2021/6/3,76
15304,2021/6/3 19:15,27406.4,-5190,7604.67,2021/6/1,2021/6/3,77
15307,2021/6/3 19:30,27602.1,-5190,7351.7,2021/6/1,2021/6/3,78
15310,2021/6/3 19:45,27996.1,-5190,7223.57,2021/6/1,2021/6/3,79
15313,2021/6/3 20:00,28486.7,-5046,7075.45,2021/6/1,2021/6/3,80
15316,2021/6/3 20:15,28433,-4903,6934.8,2021/6/1,2021/6/3,81
15319,2021/6/3 20:30,28298.7,-4759,6803.65,2021/6/1,2021/6/3,82
15322,2021/6/3 20:45,28173.5,-4615,6689.81,2021/6/1,2021/6/3,83
15325,2021/6/3 21:00,27931,-4858,6620.17,2021/6/1,2021/6/3,84
15328,2021/6/3 21:15,27624.5,-4858,6578.05,2021/6/1,2021/6/3,85
15331,2021/6/3 21:30,27416.9,-4858,6537.01,2021/6/1,2021/6/3,86
15334,2021/6/3 21:45,27156.6,-4486,6525.43,2021/6/1,2021/6/3,87
15337,2021/6/3 22:00,26822.3,-4059,6531.56,2021/6/1,2021/6/3,88
15340,2021/6/3 22:15,26430.6,-3633,6555.89,2021/6/1,2021/6/3,89
15343,2021/6/3 22:30,25916.3,-3488,6596.41,2021/6/1,2021/6/3,90
15346,2021/6/3 22:45,25523,-3432,6649.51,2021/6/1,2021/6/3,91
15349,2021/6/3 23:00,25309.2,-3432,6713.69,2021/6/1,2021/6/3,92
